ReviewId,SentenceId,Sentence,OpinionCategoryList,OpinionSubcategoryList,OpinionPolarityList
115,115:13,It still seems to be a little lose now but so far seems to be hanging in there.,['POWER_SUPPLY'],['QUALITY'],['negative']
12,12:0,The Mac Book Pro performs flawlessly.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
12,12:1,"Never had a single problem, and don't have to worry about viruses.","['LAPTOP', 'LAPTOP']","['GENERAL', 'QUALITY']","['positive', 'positive']"
12,12:2,"While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.",['LAPTOP'],['MISCELLANEOUS'],['positive']
12,12:3,Worth the investment and truly a fine piece of equipment.,['LAPTOP'],['GENERAL'],['positive']
168,168:0,"Right out of the box, this little netbook did everything I asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).","['LAPTOP', 'LAPTOP']","['GENERAL', 'MISCELLANEOUS']","['positive', 'positive']"
168,168:1,"It even has a great webcam, and Skype works very well.","['LAPTOP', 'MULTIMEDIA_DEVICES', 'SOFTWARE']","['DESIGN_FEATURES', 'GENERAL', 'OPERATION_PERFORMANCE']","['positive', 'positive', 'positive']"
168,168:2,The fact that you can spend over $100 on just a webcam underscores the value of this machine.,['LAPTOP'],['GENERAL'],['positive']
168,168:3,"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",['OS'],['GENERAL'],['neutral']
168,168:4,"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.","['OS', 'LAPTOP', 'LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE', 'OPERATION_PERFORMANCE', 'GENERAL']","['negative', 'positive', 'positive', 'positive']"
168,168:5,"This netbook is a perfect supplementary computer to another laptop or desktop (my wife and I have another laptop), or if you are a user who uses the computer for simple tasks.",['LAPTOP'],['MISCELLANEOUS'],['positive']
168,168:6,"I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).","['LAPTOP', 'BATTERY']","['PORTABILITY', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
168,168:7,"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.",[],[],[]
168,168:8,"ASUS has done an outstanding job of evolving their netbooks, and I would recommend this to anyone who both understands their needs and how netbooks can fit them.","['LAPTOP', 'COMPANY']","['GENERAL', 'GENERAL']","['positive', 'positive']"
351,351:0,little short on RAM but you get what you pay for.,['MEMORY'],['DESIGN_FEATURES'],['neutral']
351,351:1,"the hinge design forced you to place various connections all around the computer, left right and front.","['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'USABILITY']","['negative', 'negative']"
351,351:2,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.","['PORTS', 'MOUSE', 'LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'USABILITY', 'DESIGN_FEATURES', 'USABILITY']","['negative', 'negative', 'negative', 'negative']"
351,351:3,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,"['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'USABILITY']","['negative', 'negative']"
351,351:4,"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.","['OS', 'LAPTOP', 'LAPTOP', 'COMPANY']","['GENERAL', 'USABILITY', 'DESIGN_FEATURES', 'GENERAL']","['positive', 'negative', 'negative', 'negative']"
134,134:0,I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty.,"['LAPTOP', 'SUPPORT']","['GENERAL', 'QUALITY']","['positive', 'negative']"
134,134:1,The computer was shipped to their repair depot  on june 24 and returned on July 2 seems like a short turn around time except the computer was not repaired when it was returned.,"['SHIPPING', 'SUPPORT']","['QUALITY', 'QUALITY']","['positive', 'negative']"
134,134:2,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,[],[],[]
134,134:3,They were totally unconcerned that the computer was not correctly repaired in the first place.,['SUPPORT'],['QUALITY'],['negative']
134,134:4,The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.,['SHIPPING'],['QUALITY'],['negative']
134,134:5,The computer could have been shipped by Priority Mail through the USPS for the same cost and arrived by Noon on Tue.,['SHIPPING'],['QUALITY'],['negative']
134,134:6,Instead it is sitting in West Verginia waiting for UPS to take two days to send Me a box and Two days for them to ship the computer some 691 miles by air? to Louisville Ky.,['SHIPPING'],['QUALITY'],['negative']
134,134:7,By Air sounds more like by truck to Me.,[],[],[]
134,134:8,And Toshiba is totally unconcerned.,['SUPPORT'],['QUALITY'],['negative']
134,134:9,The reaction of Toshiba is there is nothing you can do about it so just sit back and except the fact that you are powerless and it is mind over matter.,['SUPPORT'],['QUALITY'],['negative']
134,134:10,We don't Mind and You don't Matter.,['SUPPORT'],['QUALITY'],['negative']
134,134:11,I would not recommend the purchase of this modle of Toshiba Computer or any Toshiba product for that matter.,"['LAPTOP', 'COMPANY']","['GENERAL', 'GENERAL']","['negative', 'negative']"
134,134:12,When it come time for warranty service to Toshiba you don't matter.,['SUPPORT'],['QUALITY'],['negative']
112,112:0,Windows Vista makes this computer almost unusable for online service.,"['OS', 'LAPTOP']","['GENERAL', 'USABILITY']","['negative', 'negative']"
112,112:1,I've tried going back to XL but there still problems.,['LAPTOP'],['USABILITY'],['negative']
112,112:2,The technical service for dell is so 3rd world it might as well not even bother.,['SUPPORT'],['QUALITY'],['negative']
112,112:3,Just a bunch of idiots who's English as a 5th language is forced at best.,['SUPPORT'],['QUALITY'],['negative']
112,112:4,I'm all for saving money but Dell needs to step it up.,['COMPANY'],['GENERAL'],['negative']
324,324:0,Good price.,['LAPTOP'],['PRICE'],['positive']
324,324:1,Basic computer.,['LAPTOP'],['MISCELLANEOUS'],['neutral']
324,324:2,Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,['LAPTOP'],['MISCELLANEOUS'],['neutral']
324,324:3,It has worked fine.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
328,328:0,Handles all my basic media needs easily.,['LAPTOP'],['MISCELLANEOUS'],['positive']
328,328:1,Can listen to my music and watch my videos with ease and with a great display.,"['DISPLAY', 'LAPTOP']","['GENERAL', 'USABILITY']","['positive', 'positive']"
328,328:2,It is speedy when connected wirelessly to any network regardless if the connection is weak or not.,"['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'CONNECTIVITY']","['positive', 'positive']"
328,328:3,It's a great prodcut to handle basic computing needs.,['LAPTOP'],['MISCELLANEOUS'],['positive']
380,380:0,I've had this laptop for about a month now.,[],[],[]
380,380:1,It has served my needs quite nicely for the most part.,['LAPTOP'],['GENERAL'],['positive']
380,380:2,"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.","['MEMORY', 'LAPTOP']","['DESIGN_FEATURES', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
380,380:3,"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",[],[],[]
380,380:4,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,['PORTS'],['QUALITY'],['negative']
380,380:5,"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.","['HARDWARE', 'LAPTOP']","['QUALITY', 'PRICE']","['negative', 'neutral']"
380,380:6,"Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.","['LAPTOP', 'LAPTOP']","['PRICE', 'MISCELLANEOUS']","['positive', 'neutral']"
391,391:0,Let me start with the good:So awesome.,['LAPTOP'],['GENERAL'],['positive']
391,391:1,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.","['OS', 'CPU', 'LAPTOP']","['GENERAL', 'OPERATION_PERFORMANCE', 'DESIGN_FEATURES']","['positive', 'positive', 'positive']"
391,391:2,This is my second MacBook.,[],[],[]
391,391:3,"The first one I had was a 2006 model, not the Pro.",[],[],[]
391,391:4,I fell in love with it.,[],[],[]
391,391:5,This one has had the same effect.,['LAPTOP'],['GENERAL'],['positive']
391,391:6,"I had upgraded my old MacBook to Lion, so I kind of knew what I was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.",[],[],[]
391,391:7,"The improvements to the OS have been relatively gradual, but substantive.",['OS'],['GENERAL'],['positive']
391,391:8,The feel of this machine compared to the old MacBook is far superior.,[],[],[]
391,391:9,"The Unibody construction is solid, sleek and beautiful.","['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'QUALITY']","['positive', 'positive']"
391,391:10,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.","['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'QUALITY']","['positive', 'positive']"
391,391:11,"For the not so good, I got the stock screen - which is VERY glossy.",['DISPLAY'],['QUALITY'],['negative']
391,391:12,It's still beautiful and has better color reproduction than I could ever expect from a notebook.,"['DISPLAY', 'DISPLAY']","['DESIGN_FEATURES', 'QUALITY']","['positive', 'positive']"
391,391:13,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,"['DISPLAY', 'DISPLAY']","['QUALITY', 'USABILITY']","['neutral', 'neutral']"
391,391:14,My real problem with it?,[],[],[]
391,391:15,The statement of 7 hour battery life is not just mere exaggeration -- it's a lie.,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
391,391:16,I challenge anyone to show proof that through anywhere near normal use can get more than 2.5 hrs out of it.,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
391,391:17,The first full charge of this battery got me only about 2 full hours.,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
391,391:18,Enabling the battery timer is useless.,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
391,391:19,"The ""Time remaining"" goes from 4 hours plus to less than 2 hours over the span of about 10 minutes.",['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
391,391:20,It's a joke.,[],[],[]
391,391:21,It's so bad that I'm thinking I only got half a battery or something.,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
391,391:22,I know what 7 hrs of battery looks like.,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
391,391:23,This ain't it.,[],[],[]
391,391:24,My only other complaint is that it gets really hot.:-),['LAPTOP'],['QUALITY'],['negative']
391,391:25,"If you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.","['BATTERY', 'LAPTOP']","['OPERATION_PERFORMANCE', 'GENERAL']","['negative', 'positive']"
318,318:0,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).","['LAPTOP', 'CPU', 'LAPTOP', 'LAPTOP']","['GENERAL', 'MISCELLANEOUS', 'DESIGN_FEATURES', 'USABILITY']","['positive', 'neutral', 'negative', 'negative']"
318,318:1,Other than that its a great performing machine and well meets all my needs and more.,"['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'GENERAL']","['positive', 'positive']"
318,318:2,Great product by Apple with the new great looking design.,"['LAPTOP', 'LAPTOP', 'COMPANY']","['GENERAL', 'DESIGN_FEATURES', 'GENERAL']","['positive', 'positive', 'positive']"
121,121:0,"This computer was bought because I wanted ""top of the line"", fast, reliable, HA.",[],[],[]
121,121:1,"I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!)only to get another ""HP/Compaq"" piece of crap.","['HARD_DISC', 'MOTHERBOARD', 'OPTICAL_DRIVES', 'SUPPORT', 'LAPTOP']","['QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY']","['negative', 'negative', 'negative', 'negative', 'negative']"
121,121:2,"It was slow, locked up, and also had hardware replaced after only 2 months!","['LAPTOP', 'HARDWARE']","['OPERATION_PERFORMANCE', 'QUALITY']","['negative', 'negative']"
121,121:3,"So, buyers beware!",['LAPTOP'],['GENERAL'],['negative']
366,366:0,My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,[],[],[]
366,366:1,So we exchanged it for the same on and after 2 hours it didn't work.,[],[],[]
366,366:2,I went with him and we picked this one.,[],[],[]
366,366:3,"It is made better, thicker, and all out tough!","['LAPTOP', 'LAPTOP']","['QUALITY', 'DESIGN_FEATURES']","['positive', 'positive']"
366,366:4,I droped this once from thetable when my baby girl grabed me one day and IT is still working with NO issues!,['LAPTOP'],['QUALITY'],['positive']
366,366:5,"I love the easy to see screen, and It works well for work, persoal or just play.","['DISPLAY', 'LAPTOP']","['USABILITY', 'MISCELLANEOUS']","['positive', 'positive']"
366,366:6,I tell everyone I see out looking to get this or another Toshiba.,"['LAPTOP', 'COMPANY']","['GENERAL', 'GENERAL']","['positive', 'positive']"
366,366:7,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!",[],[],[]
366,366:8,My friends or children use that when they need to borrow the Net =) When I out grow this Meaning when its old and my oldest child is ready for one she will get this one ANd I will be buying only TOSHIBA!,['COMPANY'],['GENERAL'],['positive']
